timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
209,2010-12-31,100,90,8,36.42242431640625,0.08261942782322797,2010-12-20,17.50362515449524,0.5620123995820497,90,100
210,2011-01-13,100,90,9,36.29541524251302,0.17074513263696744,2011-01-01,16.578666581047905,1.040115238973641,90,100
211,2011-01-26,100,90,6,36.43843142191569,0.1817453332941627,2011-01-14,17.625999927520752,1.0958842174186594,90,100
212,2011-02-08,100,90,8,36.406314849853516,0.1755242587329742,2011-01-27,17.045999884605408,1.1015776589468977,90,100
213,2011-02-21,100,90,8,36.34793663024902,0.15270497328748428,2011-02-09,16.46137499809265,0.8731603694006086,90,100
214,2011-03-06,100,90,7,36.406907762799946,0.16026615883690304,2011-02-22,16.708428382873535,0.9269698371227505,90,100
215,2011-03-18,100,90,5,36.42370529174805,0.17064436310515965,2011-03-07,16.735599708557128,0.9452535227254506,90,100
216,2011-03-30,100,90,8,36.38932991027832,0.16888442879714882,2011-03-19,16.440500259399414,1.0159229382093622,90,100
217,2011-04-11,100,90,6,36.3115603129069,0.09426182219586633,2011-03-31,16.03083308537801,0.6271201383634217,90,100
218,2011-04-23,100,90,5,36.28783645629883,0.1461080113656631,2011-04-12,15.85260009765625,0.8525408294987299,90,100
219,2011-05-05,100,90,7,36.305330004010884,0.1226177379371747,2011-04-24,15.938142912728447,0.7866002409242174,90,100
220,2011-05-17,100,90,6,36.29309336344401,0.1490402115189713,2011-05-06,15.987333297729492,0.8710256609717689,90,100
221,2011-05-29,100,90,6,36.34072303771973,0.159272304836698,2011-05-18,16.335999965667725,0.9964352018490841,90,100
222,2011-06-10,100,90,7,36.29446193150112,0.15125511071147657,2011-05-30,15.991285460335869,0.9587038972004628,90,100
223,2011-06-22,100,90,7,36.23682294573103,0.12128897448862073,2011-06-11,15.736999920436315,0.819197441340626,90,100
224,2011-07-04,100,90,8,36.27641773223877,0.14071230573270022,2011-06-23,16.051249861717224,0.8552421071652737,90,100
225,2011-07-16,100,90,8,36.3023738861084,0.16671813152200274,2011-07-05,16.09375,0.9918799528140753,90,100
226,2011-07-28,100,90,9,36.300059424506294,0.15339604157008482,2011-07-17,16.346110979715984,0.9612147392408511,90,100
227,2011-08-09,100,90,10,36.33615303039551,0.1496345021438608,2011-07-29,16.507400131225587,0.9653377459310141,90,100
228,2011-08-21,100,90,7,36.346290588378906,0.1236645316520325,2011-08-10,16.70485700879778,0.8491380571884249,90,100
229,2011-09-02,100,90,5,36.41519012451172,0.15672608555844156,2011-08-22,17.2697998046875,0.80863308274301,90,100
230,2011-09-14,100,90,4,36.414363861083984,0.14395145766431713,2011-09-03,17.234749794006348,0.6455469400454423,90,100
231,2011-09-26,100,90,3,36.40600077311198,0.16808006231821715,2011-09-15,17.277333577473957,0.849951004145309,90,100
232,2011-10-08,100,90,7,36.34457669939314,0.18533644523115061,2011-09-27,17.076714243207658,1.1349128271561675,90,100
233,2011-10-20,100,90,4,36.376009941101074,0.1082082963869499,2011-10-09,17.12399959564209,0.7599951193201773,90,100
