timeIdx,timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax,depthIdx
80,80,2011-05-14,80,70,15,36.33953577677409,0.1517716596753418,2011-04-12,16.2789332707723,0.8849000282460822,70,80,7
81,81,2011-06-16,80,70,18,36.36055692036947,0.15041380382129094,2011-05-15,16.49733320871989,0.9175856394212466,70,80,7
82,82,2011-07-19,80,70,25,36.330939610799156,0.13380452032353302,2011-06-17,16.631759948730473,0.9284681850595125,70,80,7
83,83,2011-08-21,80,70,22,36.383736697110265,0.13274096904818386,2011-07-20,17.29150000485507,0.8479631730097884,70,80,7
84,84,2011-09-23,80,70,16,36.430145502090454,0.14550837183230347,2011-08-22,17.88643741607666,0.9844446419155106,70,80,7
85,85,2011-10-26,80,70,16,36.40469241142272,0.14515500791932012,2011-09-24,18.12843751907349,1.1356546180229168,70,80,7
86,86,2011-11-28,80,70,19,36.40944450779965,0.09267491100026806,2011-10-27,18.06073700754266,0.6624230218742342,70,80,7
87,87,2011-12-31,80,70,17,36.63312530517578,0.145839718102764,2011-11-29,18.88652936150046,0.7494608373277057,70,80,7
88,88,2012-02-03,80,70,13,36.623905768761276,0.14388781358369473,2012-01-01,18.030154008131763,0.8198974527628482,70,80,7
89,89,2012-03-08,80,70,15,36.48198750813802,0.06815873789894376,2012-02-04,16.549066670735677,0.4347026124879722,70,80,7
90,90,2012-04-11,80,70,22,36.4947286085649,0.08142041762694263,2012-03-09,16.619863640178338,0.4859149150413864,70,80,7
91,91,2012-05-14,80,70,18,36.46839396158854,0.09566471290244732,2012-04-12,16.649277793036568,0.6764020418548953,70,80,7
92,92,2012-06-16,80,70,29,36.41678251069168,0.10390359118829703,2012-05-15,16.4722413030164,0.604528783742951,70,80,7
93,93,2012-07-19,80,70,27,36.403511471218536,0.09996025184782092,2012-06-17,16.567518375538015,0.8154424628914565,70,80,7
94,94,2012-08-21,80,70,33,36.38320402665572,0.08590693113231791,2012-07-20,16.681545488762133,0.7748137124042959,70,80,7
95,95,2012-09-23,80,70,35,36.4267580304827,0.0985759939579116,2012-08-22,17.40814277103969,1.2316791204568944,70,80,7
96,96,2012-10-26,80,70,61,36.388038953145355,0.1091294103265668,2012-09-24,17.236131027096608,1.1171126128331754,70,80,7
97,97,2012-11-28,80,70,60,36.40664081573486,0.09957804359360883,2012-10-27,17.534999990463255,1.1495220822290309,70,80,7
98,98,2012-12-31,80,70,52,36.478813904982346,0.09923935702628,2012-11-29,17.926538394047665,0.7996247421932375,70,80,7
99,99,2013-02-03,80,70,45,36.546387396918405,0.13118522429170332,2013-01-01,17.811511103312174,0.8854365698053315,70,80,7
100,100,2013-03-09,80,70,51,36.46320567411535,0.10524962795814552,2013-02-04,16.771019655115463,0.6720547025513174,70,80,7
101,101,2013-04-11,80,70,47,36.3810946687739,0.10951313024521864,2013-03-10,16.263808615664214,0.7345114922566007,70,80,7
102,102,2013-05-14,80,70,54,36.321821565981274,0.12712372944514225,2013-04-12,16.330055501725937,0.8174705431675893,70,80,7
103,103,2013-06-16,80,70,49,36.37408065795898,0.12851266106984902,2013-05-15,16.85363259607432,1.0363620217380078,70,80,7
104,104,2013-07-19,80,70,48,36.344374497731536,0.11125804356373578,2013-06-17,16.981104254722595,0.8123999635004459,70,80,7
105,105,2013-08-21,80,70,56,36.32706430980137,0.109115395780957,2013-07-20,17.416321311678207,0.7766842683195905,70,80,7
106,106,2013-09-23,80,70,46,36.35699620454208,0.12862086442934134,2013-08-22,17.79836949058201,0.7258655515198148,70,80,7
107,107,2013-10-26,80,70,46,36.36055697565494,0.12648969471911534,2013-09-24,17.890717402748443,0.8770922912375954,70,80,7
108,108,2013-11-28,80,70,56,36.424904210226885,0.14491681630866085,2013-10-27,18.357553584235056,1.2732141418346865,70,80,7
109,109,2013-12-31,80,70,60,36.596875508626304,0.14913665593279485,2013-11-29,18.86443328857422,1.0064825873998549,70,80,7
110,110,2014-02-03,80,70,62,36.533604037377145,0.13181254162825207,2014-01-01,17.676580659804806,0.8873523159589823,70,80,7
111,111,2014-03-09,80,70,71,36.70744366712972,0.6608080615526934,2014-02-04,16.325098695889324,1.3596275092575307,70,80,7
112,112,2014-04-11,80,70,52,36.41144473736103,0.15178296642117434,2014-03-10,16.500076935841488,0.8635666596425892,70,80,7
113,113,2014-05-14,80,70,58,36.391781379436615,0.1076487456322374,2014-04-12,16.501224221854375,0.6739407351399878,70,80,7
114,114,2014-06-16,80,70,58,36.3350764965189,0.15350919202536098,2014-05-15,16.428344808775805,0.913741569942216,70,80,7
115,115,2014-07-19,80,70,45,36.3269169277615,0.15212670165204045,2014-06-17,16.775422202216255,0.8809711161819116,70,80,7
116,116,2014-08-21,80,70,68,36.25425535089829,0.17538468482729186,2014-07-20,16.745088310802686,1.0147737282196976,70,80,7
117,117,2014-09-23,80,70,76,36.22629376461632,0.15960237520781712,2014-08-22,16.853394658941973,1.0255455374372942,70,80,7
118,118,2014-10-26,80,70,75,36.30454625447591,0.14355375129769207,2014-09-24,17.715453338623046,0.9543451460509744,70,80,7
119,119,2014-11-28,80,70,81,36.317172862865306,0.14416568223031492,2014-10-27,17.89720994454843,1.0854254680979594,70,80,7
120,120,2014-12-31,80,70,100,36.38807388305664,0.1524777163361599,2014-11-29,17.929400043487547,0.912357042502204,70,80,7
121,121,2015-02-03,80,70,57,36.37622552168997,0.18773386698915506,2015-01-01,16.846035053855495,0.7173582665196305,70,80,7
122,122,2015-03-09,80,70,54,36.26628289399324,0.19599020251853536,2015-02-04,15.892796322151467,0.6227689138947191,70,80,7
123,123,2015-04-11,80,70,33,36.33550794196852,0.14228755012102967,2015-03-10,15.83230296048251,0.7844521019167501,70,80,7
124,124,2015-05-14,80,70,38,36.35352576406378,0.1264711069691442,2015-04-12,16.109052683177747,0.6592019154752803,70,80,7
125,125,2015-06-16,80,70,36,36.3045277065701,0.17796139386369886,2015-05-15,15.971138848198786,1.021682635096256,70,80,7
126,126,2015-07-19,80,70,28,36.35100160326277,0.1733593888906003,2015-06-17,16.502178600856237,0.999957611645294,70,80,7
127,127,2015-08-21,80,70,76,36.38665791561729,0.17071976523051988,2015-07-20,17.25061836995577,1.1784821336403832,70,80,7
128,128,2015-09-23,80,70,52,36.267403969397904,0.21980540590712472,2015-08-22,16.776730702473568,1.675027920732142,70,80,7
129,129,2015-10-26,80,70,44,36.32281814921986,0.09389873495589253,2015-09-24,17.47452263398604,0.8242228092998664,70,80,7
130,130,2015-11-28,80,70,45,36.29875564575195,0.08352136823947,2015-10-27,17.089488728841147,0.923095666133492,70,80,7
131,131,2015-12-31,80,70,48,36.335874954859406,0.14189672444522178,2015-11-29,17.621312479178115,1.2041799746959132,70,80,7
132,132,2016-02-03,80,70,42,36.35502388363793,0.12252234606073945,2016-01-01,17.343881016685852,0.930468209192758,70,80,7
133,133,2016-03-08,80,70,45,36.38440000745985,0.15084802770220548,2016-02-04,16.930399831136068,1.0034776216561685,70,80,7
134,134,2016-04-11,80,70,35,36.35780029296875,0.1784314503211702,2016-03-09,16.33462859562465,1.015328497056757,70,80,7
135,135,2016-05-14,80,70,26,36.44611534705529,0.08609143838719567,2016-04-12,16.88869230563824,0.4682523203743094,70,80,7
136,136,2016-06-16,80,70,34,36.39447055143469,0.10672064962346264,2016-05-15,17.011470345889823,0.4785079611926497,70,80,7
137,137,2016-07-19,80,70,29,36.39893117444269,0.09659988308581917,2016-06-17,17.10951729478507,0.6311082269773908,70,80,7
138,138,2016-08-21,80,70,44,36.346682201732285,0.07928298866132505,2016-07-20,16.928886326876555,0.6785593300746917,70,80,7
139,139,2016-09-23,80,70,47,36.30344666825964,0.10157095578194683,2016-08-22,17.31319145446128,0.8986287634759542,70,80,7
140,140,2016-10-26,80,70,59,36.26272861028122,0.08558808678994201,2016-09-24,16.671559446949068,1.0028419808288918,70,80,7
141,141,2016-11-28,80,70,28,36.26614243643625,0.1512275830414749,2016-10-27,17.74685709817069,1.1859848787395575,70,80,7
142,142,2016-12-31,80,70,19,36.41552654065584,0.14761623762187676,2016-11-29,18.49710504632247,1.0794841126810677,70,80,7
143,143,2017-02-03,80,70,22,36.44540908119895,0.08696090496705301,2017-01-01,17.66131808541038,0.6011297767079262,70,80,7
144,144,2017-03-09,80,70,17,36.40205899406882,0.08708593670766239,2017-02-04,16.854687392711643,0.5814955793654225,70,80,7
145,145,2017-04-11,80,70,20,36.347850036621104,0.15516290495598214,2017-03-10,16.560850143432614,0.6463748031593732,70,80,7
146,146,2017-05-14,80,70,16,36.351187467575066,0.15619356806953494,2017-04-12,16.51799988746643,0.9070340043003572,70,80,7
147,147,2017-06-16,80,70,18,36.3923888736301,0.15663896726807874,2017-05-15,16.961888843112522,0.8934393012754742,70,80,7
148,148,2017-07-19,80,70,13,36.43192261915941,0.10953536364821023,2017-06-17,17.602692383986255,0.5368086572569253,70,80,7
149,149,2017-08-21,80,70,17,36.45464706420898,0.18374658838142405,2017-07-20,18.23047076954561,1.569728825121614,70,80,7
150,150,2017-09-23,80,70,33,36.29636359937263,0.2022613911021214,2017-08-22,17.94309084343188,1.2614540727877452,70,80,7
151,151,2017-10-26,80,70,34,36.30329412572525,0.2296855171719843,2017-09-24,18.12858817156624,1.6543566017006919,70,80,7
152,152,2017-11-28,80,70,47,36.378000056489995,0.23903266566338194,2017-10-27,19.130595714487928,1.6948322263169948,70,80,7
153,153,2017-12-31,80,70,41,36.47514659602468,0.2263614317200877,2017-11-29,18.840365712235613,1.1626723875134055,70,80,7
154,154,2018-02-03,80,70,30,36.55889956156413,0.11125634623847447,2018-01-01,18.355566914876302,0.6248359672110367,70,80,7
155,155,2018-03-09,80,70,40,36.442324638366706,0.0934573224985967,2018-02-04,16.901375102996827,0.4918238367636219,70,80,7
156,156,2018-04-11,80,70,50,36.43309997558594,0.1044039486988783,2018-03-10,16.951880168914794,0.5699124036856056,70,80,7
157,157,2018-05-14,80,70,4,36.29225063323975,0.21478645833230525,2018-04-12,16.363750219345093,1.195975908682776,70,80,7
0,0,2004-02-03,90,80,3,36.350240071614586,0.032075423084851166,2004-01-01,16.83799997965495,0.17965185618054302,80,90,8
1,1,2004-03-08,90,80,4,36.34830856323242,0.08120128206167967,2004-02-04,16.650750160217285,0.499655544523265,80,90,8
2,2,2004-04-11,90,80,5,36.3959228515625,0.0791688008183161,2004-03-09,16.702999877929688,0.44367144236533546,80,90,8
3,3,2004-05-14,90,80,9,36.42307366265191,0.12059100385897414,2004-04-12,16.669111251831055,0.6475261328795249,80,90,8
4,4,2004-06-16,90,80,9,36.37757407294379,0.14827309509776732,2004-05-15,16.540555318196613,0.746320932006073,80,90,8
5,5,2004-07-19,90,80,7,36.43870489937918,0.16306710981366707,2004-06-17,17.02585710797991,0.7990338471942205,80,90,8
6,6,2004-08-21,90,80,10,36.39764633178711,0.13165902999714124,2004-07-20,17.042000007629394,0.7097115322116333,80,90,8
7,7,2004-09-23,90,80,9,36.36131795247396,0.13852245621754924,2004-08-22,16.98211118910048,0.8828307846689057,80,90,8
8,8,2004-10-26,90,80,8,36.38780927658081,0.142391588362276,2004-09-24,17.525750160217285,0.8303087009722057,80,90,8
9,9,2004-11-28,90,80,11,36.34896226362749,0.16210496350751122,2004-10-27,17.443636374040082,1.6334619795137888,80,90,8
10,10,2004-12-31,90,80,8,36.443829536437995,0.213265765585462,2004-11-29,17.498749732971188,1.2713405268915985,80,90,8
11,11,2005-02-03,90,80,8,36.437029838562005,0.2251557484852948,2005-01-01,16.772375106811527,1.2141066633919828,80,90,8
12,12,2005-03-09,90,80,9,36.34877734714084,0.16475458300948692,2005-02-04,15.894222259521484,0.9770981653236362,80,90,8
13,13,2005-04-11,90,80,8,36.25880575180054,0.14740803069028174,2005-03-10,15.354124903678894,0.8325191627115591,80,90,8
14,14,2005-05-14,90,80,10,36.26344728469849,0.18901362337649014,2005-04-12,15.226600074768069,1.0707311846546508,80,90,8
15,15,2005-06-16,90,80,12,36.28561553955078,0.1776592904305031,2005-05-15,15.666416883468628,0.9915378805844648,80,90,8
16,16,2005-07-19,90,80,9,36.2595225742885,0.16585558878833895,2005-06-17,15.614888932969835,0.9327467327230357,80,90,8
17,17,2005-08-21,90,80,9,36.27759615580241,0.14950159852410558,2005-07-20,16.081777572631836,0.7980138199299788,80,90,8
18,18,2005-09-23,90,80,9,36.36102739969889,0.17420391197148874,2005-08-22,16.274889204237198,1.3188027498491028,80,90,8
19,19,2005-10-26,90,80,21,36.25950262281629,0.13632073510913134,2005-09-24,15.960142816816056,1.0149747817871542,80,90,8
20,20,2005-11-28,90,80,15,36.25836079915364,0.1448293342406855,2005-10-27,16.020333290100098,1.258463513952174,80,90,8
21,21,2005-12-31,90,80,20,36.28083324432372,0.2151652823226684,2005-11-29,16.195550155639648,1.250690069662358,80,90,8
22,22,2006-02-03,90,80,19,36.39058842378504,0.17238298950007336,2006-01-01,16.175210450824938,0.9870054513906844,80,90,8
23,23,2006-03-09,90,80,19,36.29747076595532,0.11898903991420295,2006-02-04,15.39547348022461,0.7548119592364321,80,90,8
24,24,2006-04-11,90,80,18,36.29446716308594,0.14064334361279549,2006-03-10,15.302388932969835,0.8483940066671863,80,90,8
25,25,2006-05-14,90,80,28,36.24493503570557,0.1396168277966285,2006-04-12,15.265178680419922,0.8726763942353765,80,90,8
26,26,2006-06-16,90,80,18,36.29718293084039,0.11556194633117615,2006-05-15,16.053388807508682,0.9102768709717736,80,90,8
27,27,2006-07-19,90,80,18,36.27722443474664,0.11224417649890914,2006-06-17,16.099833276536728,0.9093687366574056,80,90,8
28,28,2006-08-21,90,80,22,36.20540029352362,0.14190511054433802,2006-07-20,15.828545527024705,1.1412729974358022,80,90,8
29,29,2006-09-23,90,80,16,36.266787665230886,0.1335037885799286,2006-08-22,16.027562618255615,0.9017095367040916,80,90,8
30,30,2006-10-26,90,80,30,36.230453672863185,0.13648393928075864,2006-09-24,15.984399922688803,0.8832863746037758,80,90,8
31,31,2006-11-28,90,80,34,36.27510372797647,0.11621188655352654,2006-10-27,16.74961752050063,0.9254466138660484,80,90,8
32,32,2006-12-31,90,80,31,36.43761752201961,0.15086831650953644,2006-11-29,17.841354800808816,1.1080207441753145,80,90,8
33,33,2007-02-03,90,80,37,36.482505009092144,0.15359938714021182,2007-01-01,18.01505403260927,0.9030420601398949,80,90,8
34,34,2007-03-09,90,80,30,36.39984761751615,0.14595514511420174,2007-02-04,17.01993335088094,0.8412335134196527,80,90,8
35,35,2007-04-11,90,80,28,36.37176223754883,0.163119727949085,2007-03-10,16.69364275251116,0.8916145405463684,80,90,8
36,36,2007-05-14,90,80,25,36.35167468677867,0.15917353739231024,2007-04-12,16.530920143127442,0.9569517972284408,80,90,8
37,37,2007-06-16,90,80,32,36.358804242364286,0.1380205340754371,2007-05-15,16.649062484502792,0.9158560907028525,80,90,8
38,38,2007-07-19,90,80,32,36.46133554392848,0.11338736655787525,2007-06-17,17.516000002622604,0.9145604915194548,80,90,8
39,39,2007-08-21,90,80,32,36.498473068763474,0.11738016556035473,2007-07-20,18.17953109741211,0.9931531674659466,80,90,8
40,40,2007-09-23,90,80,29,36.476443364070015,0.13072440118141815,2007-08-22,18.05496551250589,1.0434570265480825,80,90,8
41,41,2007-10-26,90,80,36,36.450276732444756,0.09886143573643698,2007-09-24,18.075416670905216,0.9068585325305941,80,90,8
42,42,2007-11-28,90,80,43,36.472270280886924,0.17353006852211073,2007-10-27,18.211465037146283,1.38427246647199,80,90,8
43,43,2007-12-31,90,80,38,36.50440926022,0.2037008208897564,2007-11-29,18.10992110402961,1.2555282523327145,80,90,8
44,44,2008-02-03,90,80,47,36.56942252225654,0.08820622272081703,2008-01-01,18.0378935387794,0.613973537379432,80,90,8
45,45,2008-03-08,90,80,41,36.56087598800659,0.08331374768804474,2008-02-04,17.669487697322193,0.5202326759285166,80,90,8
46,46,2008-04-11,90,80,32,36.53030216693878,0.11405405178090745,2008-03-09,17.40659373998642,0.5706680701580384,80,90,8
47,47,2008-05-14,90,80,34,36.522919374353755,0.11936061016721634,2008-04-12,17.44094113742604,0.6236393040222176,80,90,8
48,48,2008-06-16,90,80,32,36.50586271286011,0.1534288789043271,2008-05-15,17.429437279701233,0.8099921216941701,80,90,8
49,49,2008-07-19,90,80,29,36.512941820868136,0.16515913308820532,2008-06-17,17.562379343756312,0.8672258630824977,80,90,8
50,50,2008-08-21,90,80,33,36.60460755319306,0.4652248612599094,2008-07-20,17.443969610965613,1.175248383469085,80,90,8
51,51,2008-09-23,90,80,33,36.49472924434777,0.130445190101464,2008-08-22,18.072848464503434,0.8548014081151499,80,90,8
52,52,2008-10-26,90,80,22,36.46335879239169,0.1220998804362247,2008-09-24,17.958272847262297,0.7428745979792061,80,90,8
53,53,2008-11-28,90,80,17,36.58017685834099,0.20570425798862813,2008-10-27,18.70341155108284,1.2397162089020466,80,90,8
54,54,2008-12-31,90,80,17,36.63695750517004,0.10397281828918913,2008-11-29,18.06764703638413,0.8089457501071222,80,90,8
55,55,2009-02-03,90,80,22,36.57193131880327,0.1028166557856906,2009-01-01,17.411863673817027,0.6718855668914824,80,90,8
56,56,2009-03-09,90,80,25,36.47357406616211,0.12192105061757065,2009-02-04,16.624759941101075,0.6613127827459733,80,90,8
57,57,2009-04-11,90,80,25,36.450462646484375,0.11348982038655428,2009-03-10,16.464519996643062,0.6371532744874825,80,90,8
58,58,2009-05-14,90,80,19,36.41407795956261,0.12710132239866784,2009-04-12,16.366473699870866,0.6928844471098731,80,90,8
59,59,2009-06-16,90,80,20,36.448411750793454,0.1287323533164138,2009-05-15,16.609150075912474,0.7328295358724052,80,90,8
60,60,2009-07-19,90,80,22,36.38728713989258,0.20719523512874435,2009-06-17,16.403636412187055,1.1572182792845966,80,90,8
61,61,2009-08-21,90,80,27,36.31801817152235,0.18896520351994447,2009-07-20,16.139037202905723,1.1159661240344747,80,90,8
62,62,2009-09-23,90,80,25,36.40232620239258,0.15463139466374864,2009-08-22,16.89411979675293,1.0192960405869351,80,90,8
63,63,2009-10-26,90,80,24,36.38367223739624,0.1567518018259587,2009-09-24,16.9208748737971,0.9300479200691696,80,90,8
64,64,2009-11-28,90,80,29,36.34226292577283,0.1872396876253526,2009-10-27,16.955964394978114,1.1999611218387871,80,90,8
65,65,2009-12-31,90,80,25,36.37488677978516,0.1886158629429022,2009-11-29,17.676040153503422,1.468569446346878,80,90,8
66,66,2010-02-03,90,80,27,36.43182288275825,0.19585083986650068,2010-01-01,17.550074047512478,1.2276801262860195,80,90,8
67,67,2010-03-09,90,80,24,36.43145799636841,0.15079079344137072,2010-02-04,17.1474582751592,0.8323937524828281,80,90,8
68,68,2010-04-11,90,80,22,36.34225758639249,0.15905081742466498,2010-03-10,16.45081819187511,0.8533457123311851,80,90,8
69,69,2010-05-14,90,80,25,36.355169982910155,0.16727770204784362,2010-04-12,16.573559989929198,0.9740457773481606,80,90,8
70,70,2010-06-16,90,80,27,36.366950564914276,0.13901525946326482,2010-05-15,16.75174084416142,0.7448161882928143,80,90,8
71,71,2010-07-19,90,80,23,36.33307266235352,0.14304358906515924,2010-06-17,16.746652229972508,0.91252237448165,80,90,8
72,72,2010-08-21,90,80,28,36.29954542432513,0.1517017888891587,2010-07-20,16.756643022809712,1.0698812304471603,80,90,8
73,73,2010-09-23,90,80,26,36.25059876075158,0.12861890919239866,2010-08-22,16.727961393503048,0.868425301831629,80,90,8
74,74,2010-10-26,90,80,21,36.31574249267578,0.12743435932458638,2010-09-24,17.106523786272323,0.7845889217932516,80,90,8
75,75,2010-11-28,90,80,19,36.31954695049085,0.14121187618881187,2010-10-27,17.50152628045333,0.8467606268733874,80,90,8
76,76,2010-12-31,90,80,15,36.434336853027354,0.08187494069936943,2010-11-29,17.830266825358073,0.7254620573775766,80,90,8
77,77,2011-02-03,90,80,17,36.39905705171473,0.1677762551171066,2011-01-01,17.331529392915613,1.0619902366158525,80,90,8
78,78,2011-03-09,90,80,22,36.38443929498846,0.13037027785759206,2011-02-04,16.591499892148107,0.7666400527183262,80,90,8
79,79,2011-04-11,90,80,17,36.357958849738615,0.12267519166714083,2011-03-10,16.264705770155963,0.7632319194253941,80,90,8
80,80,2011-05-14,90,80,11,36.321138902144,0.14780800374392591,2011-04-12,16.117636160417035,0.8680279199280397,80,90,8
81,81,2011-06-16,90,80,13,36.3058257469764,0.13759903236710402,2011-05-15,16.120615372290978,0.8833756532727491,80,90,8
82,82,2011-07-19,90,80,20,36.290455436706544,0.1380119702245894,2011-06-17,16.251649951934816,0.9651744377170508,80,90,8
83,83,2011-08-21,90,80,18,36.367806328667534,0.14426118525219764,2011-07-20,16.919111092885338,0.9181342567825472,80,90,8
84,84,2011-09-23,90,80,15,36.40610071818034,0.13880482820319334,2011-08-22,17.347133318583168,0.8640793404378815,80,90,8
85,85,2011-10-26,90,80,14,36.38714272635324,0.1254476735590312,2011-09-24,17.527142797197616,0.8996564795377481,80,90,8
86,86,2011-11-28,90,80,17,36.36024946324965,0.11281166889517145,2011-10-27,17.206764445585364,0.6507011855673401,80,90,8
87,87,2011-12-31,90,80,15,36.53880055745443,0.17294315825336978,2011-11-29,18.302199808756512,0.9509217154732018,80,90,8
88,88,2012-02-03,90,80,12,36.574861844380706,0.1572132612455107,2012-01-01,17.76808341344198,0.7962406444448529,80,90,8
89,89,2012-03-08,90,80,13,36.5137217595027,0.062148564758142184,2012-02-04,16.764692306518555,0.4024794599009313,80,90,8
90,90,2012-04-11,90,80,11,36.53666201504794,0.06480626955383458,2012-03-09,16.90418174050071,0.3611277707009106,80,90,8
91,91,2012-05-14,90,80,15,36.469016520182294,0.07775194990560919,2012-04-12,16.667133394877116,0.5374846542235111,80,90,8
92,92,2012-06-16,90,80,32,36.396271109580994,0.10065763167395496,2012-05-15,16.282593697309494,0.5621375707631087,80,90,8
93,93,2012-07-19,90,80,30,36.39442151387532,0.09617564104591783,2012-06-17,16.364199956258133,0.6901193380260943,80,90,8
94,94,2012-08-21,90,80,34,36.37356533723719,0.10146175317388376,2012-07-20,16.446058862349567,0.8211462726026251,80,90,8
95,95,2012-09-23,90,80,40,36.40321168899536,0.093117141169827,2012-08-22,16.86527497768402,0.9016801258333684,80,90,8
96,96,2012-10-26,90,80,63,36.37156049666866,0.1019620577191388,2012-09-24,16.829968210250613,0.9283324608138288,80,90,8
97,97,2012-11-28,90,80,54,36.37954266866048,0.09256505861376164,2012-10-27,17.039388903865106,0.9779971565138492,80,90,8
98,98,2012-12-31,90,80,59,36.45728256742833,0.1241551291711077,2012-11-29,17.66954234495001,1.0275932101296863,80,90,8
99,99,2013-02-03,90,80,44,36.48346987637606,0.10279010976962294,2013-01-01,17.373318195343018,0.6241876017722616,80,90,8
100,100,2013-03-09,90,80,45,36.44047546386719,0.10823934458367128,2013-02-04,16.63319990370009,0.6561807920920046,80,90,8
101,101,2013-04-11,90,80,44,36.36340479417281,0.12009133569210173,2013-03-10,16.16593185338107,0.7975944264616385,80,90,8
102,102,2013-05-14,90,80,48,36.30372444788615,0.12820746452936246,2013-04-12,16.148083388805393,0.8641857373302471,80,90,8
103,103,2013-06-16,90,80,49,36.33725551683076,0.12797930290950754,2013-05-15,16.509408094445053,1.0098244128617049,80,90,8
104,104,2013-07-19,90,80,45,36.345560031467016,0.12308950555057868,2013-06-17,16.782200029161242,0.8956032051402254,80,90,8
105,105,2013-08-21,90,80,52,36.307895000164315,0.10316030242232932,2013-07-20,16.986807731481694,0.754307716355101,80,90,8
106,106,2013-09-23,90,80,51,36.323848350375314,0.14054129867543402,2013-08-22,17.34841163485658,0.7958200778605201,80,90,8
107,107,2013-10-26,90,80,45,36.317064158121745,0.1182109999930069,2013-09-24,17.279866663614907,0.7933719620653229,80,90,8
108,108,2013-11-28,90,80,54,36.3891175587972,0.13588892279608228,2013-10-27,17.813611101221156,1.21229315645335,80,90,8
109,109,2013-12-31,90,80,62,36.538619010679184,0.1915294582533734,2013-11-29,18.46995153734761,1.116581400259883,80,90,8
110,110,2014-02-03,90,80,53,36.540285650289285,0.14199182678244204,2014-01-01,17.758188625551618,0.9345783034497892,80,90,8
111,111,2014-03-09,90,80,67,36.7309922175621,0.7042012021795172,2014-02-04,16.25034336545574,1.3265186523243424,80,90,8
112,112,2014-04-11,90,80,47,36.40117052768139,0.16162801226764525,2014-03-10,16.443936124761056,0.911899695478958,80,90,8
113,113,2014-05-14,90,80,59,36.38510817188328,0.12101075878008034,2014-04-12,16.421288134688034,0.7355946948457327,80,90,8
114,114,2014-06-16,90,80,54,36.331771497373225,0.147613518836406,2014-05-15,16.25818513940882,0.8803758714047724,80,90,8
115,115,2014-07-19,90,80,50,36.298493576049815,0.14775807946925693,2014-06-17,16.38425994873047,0.8933949922476073,80,90,8
116,116,2014-08-21,90,80,67,36.24820202500072,0.1785628097731477,2014-07-20,16.36107457573734,1.0188625812470284,80,90,8
117,117,2014-09-23,90,80,71,36.205817477803826,0.16779997095741153,2014-08-22,16.244563398226887,1.053252052264105,80,90,8
118,118,2014-10-26,90,80,78,36.27752467564174,0.1394460866740817,2014-09-24,17.099141084230858,0.9516052552201709,80,90,8
119,119,2014-11-28,90,80,89,36.26897057522549,0.14286794649089665,2014-10-27,17.108730284015785,1.0092356541007703,80,90,8
120,120,2014-12-31,90,80,96,36.338520367940276,0.14177809584685855,2014-11-29,17.451531370480854,0.9544854266481584,80,90,8
121,121,2015-02-03,90,80,51,36.381718055874686,0.19662568646043768,2015-01-01,16.870941180808867,0.7310006226212745,80,90,8
122,122,2015-03-09,90,80,52,36.267215288602394,0.19871775971654876,2015-02-04,15.915769173548773,0.6158470804545623,80,90,8
123,123,2015-04-11,90,80,31,36.32607675367786,0.14141514600955965,2015-03-10,15.773516070458195,0.7920754415347541,80,90,8
124,124,2015-05-14,90,80,39,36.352297269381005,0.13196349012338204,2015-04-12,16.060846084203476,0.6864368117437807,80,90,8
125,125,2015-06-16,90,80,38,36.29092216491699,0.1829496907374461,2015-05-15,15.792947442908034,1.0100889582954158,80,90,8
126,126,2015-07-19,90,80,32,36.319188594818115,0.17425541791206245,2015-06-17,16.22575017809868,1.0125269676761441,80,90,8
127,127,2015-08-21,90,80,76,36.39397375207199,0.1849941539836072,2015-07-20,16.939815772207158,1.1317967855170084,80,90,8
128,128,2015-09-23,90,80,47,36.274659582909116,0.19885378622445427,2015-08-22,16.455255224349653,1.3846756884416915,80,90,8
129,129,2015-10-26,90,80,45,36.317600080702036,0.0955077179675973,2015-09-24,16.922199885050453,0.7147472409433947,80,90,8
130,130,2015-11-28,90,80,46,36.286282580831774,0.09012340980545608,2015-10-27,16.627760824949846,0.7835895513858614,80,90,8
131,131,2015-12-31,90,80,43,36.282255926797546,0.1348766030357428,2015-11-29,16.862837037374803,1.1689543858094757,80,90,8
132,132,2016-02-03,90,80,44,36.31413624503396,0.1137847699645176,2016-01-01,17.00675006346269,0.9198589329715474,80,90,8
133,133,2016-03-08,90,80,50,36.369699935913076,0.16309988121478244,2016-02-04,16.821399974823,1.0877749923808933,80,90,8
134,134,2016-04-11,90,80,37,36.365729770144895,0.16095824898213032,2016-03-09,16.381405263333708,0.9474689703585424,80,90,8
135,135,2016-05-14,90,80,28,36.43253598894392,0.09299473816573536,2016-04-12,16.793607030596053,0.5326601884328479,80,90,8
136,136,2016-06-16,90,80,35,36.37825742449079,0.11898312252473875,2016-05-15,16.793314388820104,0.5392386587907336,80,90,8
137,137,2016-07-19,90,80,30,36.38189989725749,0.1064186405237387,2016-06-17,16.81346664428711,0.6505871841036421,80,90,8
138,138,2016-08-21,90,80,49,36.32712251312879,0.08114108914828967,2016-07-20,16.625204027915487,0.6026001491871164,80,90,8
139,139,2016-09-23,90,80,49,36.284612149608385,0.10693249269904442,2016-08-22,16.788326594294332,0.7609788181479455,80,90,8
